run,train_start,train_end,test_start,test_end,train_rows,test_rows,mae_internal_air_temp_c,rmse_internal_air_temp_c,r2_internal_air_temp_c,mae_internal_radiation,rmse_internal_radiation,r2_internal_radiation,mae_ET0,rmse_ET0,r2_ET0,mae_internal_rh_pct,rmse_internal_rh_pct,r2_internal_rh_pct
83,2025-05-29 01:00:00,2025-08-30 12:00:00,2025-08-30 12:10:00,2025-08-31 12:00:00,13392,144,0.3896517614791123,0.49767280466150493,0.9854478225840159,14.292414489817721,30.68309711004857,0.9869360732683818,0.011313944128298871,0.02138643698247188,0.9900689605720862,4.131387235479447,4.921786478724348,0.7296821906079136
84,2025-05-29 01:00:00,2025-08-31 12:00:00,2025-08-31 12:10:00,2025-09-01 12:00:00,13536,144,0.41266704643089547,0.5085538363178298,0.9854659636493426,17.919178385472655,36.25068226905818,0.9819844162290462,0.012794700771611607,0.024926379489063965,0.9859344296753841,4.494673689278019,5.361713983068658,0.6751069670419974
85,2025-05-29 01:00:00,2025-09-01 12:00:00,2025-09-01 12:10:00,2025-09-02 12:00:00,13680,144,0.3227076228352595,0.4075198627382187,0.9857069247509723,26.26544449892905,55.062703655230706,0.9556291966532116,0.019710743943108917,0.04099398097356701,0.9597785720725438,2.308777751766628,2.752726276718321,0.9192191861051303
86,2025-05-29 01:00:00,2025-09-02 12:00:00,2025-09-02 12:10:00,2025-09-03 12:00:00,13824,144,0.3684666401952144,0.44705505239953885,0.9812783347727408,29.957190369728842,63.936717845396196,0.9360021608279584,0.020274299202203073,0.04255591159142784,0.9539155687138371,1.9483454266171347,2.5412980392274003,0.9321386728577328
87,2025-05-29 01:00:00,2025-09-03 12:00:00,2025-09-03 12:10:00,2025-09-04 12:00:00,13968,144,0.3505320815961458,0.47499410064858544,0.9833039541967433,33.24275039826518,67.72252142046379,0.9274493908241833,0.025982059025488786,0.05387107205593921,0.9246427558422301,2.1112041426594295,2.661224583517881,0.9227833476826245
88,2025-05-29 01:00:00,2025-09-04 12:00:00,2025-09-04 12:10:00,2025-09-05 12:00:00,14112,144,0.5388644827631428,0.6391746341754966,0.9776059689495775,14.237949211504652,34.454961016181045,0.9812545828043207,0.011723115568779554,0.026160003379562247,0.9831133579316715,3.138640464629268,3.9176999688093037,0.7836617020082453
89,2025-05-29 01:00:00,2025-09-05 12:00:00,2025-09-05 12:10:00,2025-09-06 12:00:00,14256,144,0.3977474646765374,0.5129807074497392,0.9835217629721885,20.882892118663634,48.126179977100996,0.9643184080070999,0.0163114313388195,0.03645689504895609,0.9683670059732938,2.723277285649198,3.6783777802725326,0.8745352353799247
90,2025-05-29 01:00:00,2025-09-06 12:00:00,2025-09-06 12:10:00,2025-09-07 12:00:00,14400,144,0.4175978433489309,0.6071275853958771,0.9689770461203705,24.68929467263028,56.52913484064074,0.9490393110290123,0.019776798060851922,0.045679391212946965,0.947103262696978,2.2324212488980937,2.976852714179069,0.8831427832845374
91,2025-05-29 01:00:00,2025-09-07 12:00:00,2025-09-07 12:10:00,2025-09-08 12:00:00,14544,144,0.4842437129193059,0.5974404092543517,0.9686249553689463,22.43720363174593,45.79563580331415,0.9652194482246915,0.01913051858324998,0.03653883466892376,0.9627800883321581,2.4677838044831173,3.0087353957773466,0.8435339287972353
92,2025-05-29 01:00:00,2025-09-08 12:00:00,2025-09-08 12:10:00,2025-09-09 12:00:00,14688,144,0.5159079049606663,0.6302974008066979,0.9697657817725361,20.132454949331546,39.04792449097591,0.9733397786651858,0.015759530612084998,0.03178968415829983,0.9706007075871558,3.3046611694129795,4.171017669045247,0.7775425909841751
93,2025-05-29 01:00:00,2025-09-09 12:00:00,2025-09-09 12:10:00,2025-09-10 12:00:00,14832,144,0.4595664770228533,0.5713256371245026,0.977646684571182,21.715581502489474,42.076848044861244,0.968030829233162,0.016639544904910746,0.03203319333733573,0.9692484143603298,1.7205638148101638,2.124588005420708,0.94014835977726
94,2025-05-29 01:00:00,2025-09-10 12:00:00,2025-09-10 12:10:00,2025-09-11 23:00:00,14976,144,0.6090200510080179,0.7180121098091902,0.9509203447541064,23.302727178919067,52.09113907379564,0.9649454787174055,0.018674439123275616,0.03921040678375696,0.9670540403639304,3.6878191424604734,5.129231019281839,0.7268974102178711
95,2025-05-29 01:00:00,2025-09-11 23:00:00,2025-09-11 23:10:00,2025-09-12 23:00:00,15120,144,0.9249813903683458,1.3530488287538511,0.9217028647504957,18.14782981408142,36.69540611724917,0.9759474285397348,0.014312886716342513,0.02622671412615294,0.9798732541473291,6.840018069314063,10.058719281746543,0.4862828607567782
96,2025-05-29 01:00:00,2025-09-12 23:00:00,2025-09-12 23:10:00,2025-09-13 23:00:00,15264,144,0.8042813786693023,0.918004331164868,0.9614267799394001,18.31192918368133,44.842672157058615,0.9633151470910646,0.01515685475747217,0.0338179067462845,0.9666589571118529,5.5247068268038895,6.364820880184962,0.7854476456908359
97,2025-05-29 01:00:00,2025-09-13 23:00:00,2025-09-13 23:10:00,2025-09-14 23:00:00,15408,144,0.46401540946181186,0.5991331765046973,0.9841447886583619,22.293238876672667,47.4819791383643,0.9556715963973929,0.015545088643152813,0.03702566328071282,0.9573909767351626,3.704298997027763,4.397037136085025,0.8872000205352566
98,2025-05-29 01:00:00,2025-09-14 23:00:00,2025-09-14 23:10:00,2025-09-15 23:00:00,15552,144,0.7030423346674038,0.9604421893088693,0.9312326070730927,20.410330214290923,39.09579033556699,0.9679685173738533,0.016045664968883853,0.0324189878790311,0.9646594259195249,3.6666010226103203,4.786804276941418,0.7457014191219249
99,2025-05-29 01:00:00,2025-09-15 23:00:00,2025-09-15 23:10:00,2025-09-16 23:00:00,15696,144,0.778491013735389,1.0087927912141115,0.9096443825354738,38.47607328399016,78.70614662497617,0.8290114483722163,0.02653063502752122,0.05336410618481819,0.8713165409060217,3.2203155204909573,4.474111151905422,0.7885026900799916
100,2025-05-29 01:00:00,2025-09-16 23:00:00,2025-09-16 23:10:00,2025-09-17 23:00:00,15840,144,0.6661293563491995,0.8018547338265973,0.9552285411686756,26.606002330714638,52.42201104626273,0.9317578042431565,0.018338043374429902,0.03908975411237686,0.9384505211644584,6.107675355146263,6.97674923239733,0.7179638130269699
101,2025-05-29 01:00:00,2025-09-17 23:00:00,2025-09-17 23:10:00,2025-09-19 02:10:00,15984,144,0.8468679590280046,0.9873892628065859,0.9452489051386288,26.41930297113295,53.18868163926556,0.9303292424512087,0.01811421275958608,0.04034569588320485,0.9402250502909585,6.807914382815042,8.158513868855163,0.2892183633812898
102,2025-05-29 01:00:00,2025-09-19 02:10:00,2025-09-19 02:20:00,2025-09-20 02:10:00,16128,144,0.518858371538326,0.6927348209260368,0.9625819644398691,24.208643730300235,48.23568286182891,0.9387938964954298,0.019028863598065854,0.0373696946404363,0.942177308368825,5.6648930642107445,6.754641225450068,0.25220059355503277
103,2025-05-29 01:00:00,2025-09-20 02:10:00,2025-09-20 02:20:00,2025-09-21 02:10:00,16272,144,0.4686914256764976,0.637625295192538,0.9707972463989761,18.103665054856208,33.7912459438007,0.9675412028328833,0.015261756369936473,0.026216067232729585,0.9679387662274251,4.173428208802532,6.635754513397192,0.5915461721037496
